id,pointer,path,line,byte_column,status,disposition,symbol_or_contract,replacement_or_reason,evidence,source
9d201d0798cb,Assets/_Modules/Village/Harvest/EchoCardView.cs:10:50,Assets/_Modules/Village/Harvest/EchoCardView.cs,10,50,UNREVIEWED,,,,,// WO-830 RESOURCE PICKER: five chips (Wood/Iron/Food/Gold/Crystals --
f8acad3eb18c,Assets/_Modules/Village/Harvest/EchoMendCopy.cs:80:78,Assets/_Modules/Village/Harvest/EchoMendCopy.cs,80,78,UNREVIEWED,,,,,        /// <summary>Stone debited by mending over the window (the CoreCost 'food' slot;
23e15f474fff,Assets/_Modules/Village/Harvest/EchoRepairService.cs:32:69,Assets/_Modules/Village/Harvest/EchoRepairService.cs,32,69,UNREVIEWED,,,,,"//     catalog-row pricing (damage fraction x build cost, wood/iron/food, talent"
0f0e89a08825,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs:28:52,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs,28,52,UNREVIEWED,,,,,// carries a distinct resource AFFINITY (Wood/Iron/Food/Gold/Crystals -- Crystals is
8f171a6153be,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs:34:54,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs,34,54,UNREVIEWED,,,,,// DeNelle.Core.ResourceType wallet split (Wood/Iron/Food); Gold routes to Coins and
ad8b9bef6b01,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs:82:69,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs,82,69,UNREVIEWED,,,,,    /// resource-picker vocabulary AND the affinity axis: Wood/Iron/Food map to the classic
464cf0aa9950,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs:90:59,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs,90,59,UNREVIEWED,,,,,"        [System.Runtime.Serialization.EnumMember(Value = ""Food"")]"
d8f4246b90fa,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs:128:24,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs,128,24,UNREVIEWED,,,,,"        /// (Wood/Iron/Food), that resource; null for Gold (Coins) and Crystals (Aether), which"
05fc185c7c64,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs:143:30,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs,143,30,UNREVIEWED,,,,,"        //   Aldwin/Frost -> Food, Elowen/Nature -> Wood, Corvin/Shadow -> Gold,"
d997a82d5dd0,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs:160:88,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs,160,88,UNREVIEWED,,,,,"                // WO-830: founding card ""tend the fields... grain"" = winter stores -> Food."
c5a1ed696796,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs:206:31,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs,206,31,UNREVIEWED,,,,,"                // {Iron,Wood,Food,AetherCrystal}; the WO's reconciled table maps this Earth spirit to"
288dff7b7ac9,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs:261:55,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs,261,55,UNREVIEWED,,,,,"                case HarvestTarget.Stone:     return ""food"";"
948e9888608d,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs:275:51,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs,275,51,UNREVIEWED,,,,,                // WO-1163: the ENUM member stays Food - it is frozen persistence vocabulary keyed by
492ccd1cd3bf,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs:293:23,Assets/_Modules/Village/Harvest/EchoRosterCatalog.cs,293,23,UNREVIEWED,,,,,"                case ""food"":     target = HarvestTarget.Stone;     return true;"
b65dc5fb8870,Assets/_Modules/Village/Harvest/EchoService.cs:342:61,Assets/_Modules/Village/Harvest/EchoService.cs,342,61,UNREVIEWED,,,,,"        public const int ShareWood = 0, ShareIron = 1, ShareFood = 2, ShareGold = 3, ShareCrystals = 4;"
02d38ff9352c,Assets/_Modules/Village/Harvest/EchoService.cs:450:31,Assets/_Modules/Village/Harvest/EchoService.cs,450,31,UNREVIEWED,,,,,            // (Wood / Iron / Food / Gold / Crystals) by the Harvest-assigned echoes'
c1cef61d8c2b,Assets/_Modules/Village/Harvest/EchoService.cs:463:17,Assets/_Modules/Village/Harvest/EchoService.cs,463,17,UNREVIEWED,,,,,            int food = alloc[2];
446710909e76,Assets/_Modules/Village/Harvest/EchoService.cs:468:45,Assets/_Modules/Village/Harvest/EchoService.cs,468,45,UNREVIEWED,,,,,"                $""wood {wood}, iron {iron}, food {food}, gold {gold}, crystals {crystals} (sum {wood + iron + food + gold + crystals})."");"
1c8423939a8e,Assets/_Modules/Village/Harvest/EchoService.cs:468:51,Assets/_Modules/Village/Harvest/EchoService.cs,468,51,UNREVIEWED,,,,,"                $""wood {wood}, iron {iron}, food {food}, gold {gold}, crystals {crystals} (sum {wood + iron + food + gold + crystals})."");"
54e030bb7cb9,Assets/_Modules/Village/Harvest/EchoService.cs:468:111,Assets/_Modules/Village/Harvest/EchoService.cs,468,111,UNREVIEWED,,,,,"                $""wood {wood}, iron {iron}, food {food}, gold {gold}, crystals {crystals} (sum {wood + iron + food + gold + crystals})."");"
a65f02e468d9,Assets/_Modules/Village/Harvest/EchoService.cs:474:48,Assets/_Modules/Village/Harvest/EchoService.cs,474,48,UNREVIEWED,,,,,"                // the in-session pool, routes Food + Crystals through GameState (the crystals"
a34f3165f067,Assets/_Modules/Village/Harvest/EchoService.cs:479:37,Assets/_Modules/Village/Harvest/EchoService.cs,479,37,UNREVIEWED,,,,,"                // clamps Wood/Iron/Food against the town bank cap, so with a full store the applied"
12506d3d1263,Assets/_Modules/Village/Harvest/EchoService.cs:490:30,Assets/_Modules/Village/Harvest/EchoService.cs,490,30,UNREVIEWED,,,,,                // wood/iron/food the cap trimmed. Presentation stays a separate layer: this opens
142b65ffcf51,Assets/_Modules/Village/Harvest/EchoService.cs:498:69,Assets/_Modules/Village/Harvest/EchoService.cs,498,69,UNREVIEWED,,,,,"                    applied = eco.GrantSpendable(wood: wood, stone: food, iron: iron, crystals: crystals);"
5f4e232ac5f5,Assets/_Modules/Village/Harvest/EchoService.cs:510:27,Assets/_Modules/Village/Harvest/EchoService.cs,510,27,UNREVIEWED,,,,,                int stayedFood = food - applied.Stone;
efed6c707aa2,Assets/_Modules/Village/Harvest/EchoService.cs:510:34,Assets/_Modules/Village/Harvest/EchoService.cs,510,34,UNREVIEWED,,,,,                int stayedFood = food - applied.Stone;
4fcd6eba59a8,Assets/_Modules/Village/Harvest/EchoService.cs:515:27,Assets/_Modules/Village/Harvest/EchoService.cs,515,27,UNREVIEWED,,,,,                if (stayedFood > 0)
2a5c9ef0eb57,Assets/_Modules/Village/Harvest/EchoService.cs:516:67,Assets/_Modules/Village/Harvest/EchoService.cs,516,67,UNREVIEWED,,,,,"                    FlowTrace.Warn(""Harvest"", $""silo dump: {stayedFood} food stayed in the silo - Food storage full"");"
97e6d50f3665,Assets/_Modules/Village/Harvest/EchoService.cs:516:73,Assets/_Modules/Village/Harvest/EchoService.cs,516,73,UNREVIEWED,,,,,"                    FlowTrace.Warn(""Harvest"", $""silo dump: {stayedFood} food stayed in the silo - Food storage full"");"
5474d20ad1db,Assets/_Modules/Village/Harvest/EchoService.cs:516:99,Assets/_Modules/Village/Harvest/EchoService.cs,516,99,UNREVIEWED,,,,,"                    FlowTrace.Warn(""Harvest"", $""silo dump: {stayedFood} food stayed in the silo - Food storage full"");"
245a83ee6ede,Assets/_Modules/Village/Harvest/EchoService.cs:517:65,Assets/_Modules/Village/Harvest/EchoService.cs,517,65,UNREVIEWED,,,,,                if (stayedWood <= 0 && stayedIron <= 0 && stayedFood <= 0)
d0c318fc28e1,Assets/_Modules/Village/Harvest/EchoService.cs:521:17,Assets/_Modules/Village/Harvest/EchoService.cs,521,17,UNREVIEWED,,,,,                food = applied.Stone;
b5ef7c87bbe7,Assets/_Modules/Village/Harvest/EchoService.cs:544:48,Assets/_Modules/Village/Harvest/EchoService.cs,544,48,UNREVIEWED,,,,,            int bankedFromSilo = wood + iron + food + gold + crystals;
543cb88848d8,Assets/_Modules/Village/Harvest/EchoService.cs:558:86,Assets/_Modules/Village/Harvest/EchoService.cs,558,86,UNREVIEWED,,,,,"            FlowTrace.Step(""Echo"", $""DumpSilos: banked +{wood} wood, +{iron} iron, +{food} food, +{gold} gold, +{crystals} crystals (pool {pool}, {stayedInSilo} retained); silo now {s.SiloResources:0}, clock advanced."");"
ef21dccaaeff,Assets/_Modules/Village/Harvest/EchoService.cs:558:92,Assets/_Modules/Village/Harvest/EchoService.cs,558,92,UNREVIEWED,,,,,"            FlowTrace.Step(""Echo"", $""DumpSilos: banked +{wood} wood, +{iron} iron, +{food} food, +{gold} gold, +{crystals} crystals (pool {pool}, {stayedInSilo} retained); silo now {s.SiloResources:0}, clock advanced."");"
9a09c06ed46c,Assets/_Modules/Village/Harvest/EchoService.cs:564:39,Assets/_Modules/Village/Harvest/EchoService.cs,564,39,UNREVIEWED,,,,,"            SpawnDumpPops(wood, iron, food, gold, crystals);"
ae22d2eb6236,Assets/_Modules/Village/Harvest/EchoService.cs:577:34,Assets/_Modules/Village/Harvest/EchoService.cs,577,34,UNREVIEWED,,,,,            return wood + iron + food + gold + crystals;
1fdec3eef3e8,Assets/_Modules/Village/Harvest/EchoService.cs:586:67,Assets/_Modules/Village/Harvest/EchoService.cs,586,67,UNREVIEWED,,,,,"        private static void SpawnDumpPops(int wood, int iron, int food, int gold, int crystals)"
a196fa7878be,Assets/_Modules/Village/Harvest/EchoService.cs:614:86,Assets/_Modules/Village/Harvest/EchoService.cs,614,86,UNREVIEWED,,,,,"            // WO-1163: the ""+N"" pop the player reads says STONE; the local is named food because"
633999a94223,Assets/_Modules/Village/Harvest/EchoService.cs:616:17,Assets/_Modules/Village/Harvest/EchoService.cs,616,17,UNREVIEWED,,,,,"            Pop(food,     ""Stone"",    new Color(0.72f, 0.62f, 0.28f));"
9a9c7cde7bac,Assets/_Modules/Village/Harvest/HarvestAura.cs:11:29,Assets/_Modules/Village/Harvest/HarvestAura.cs,11,29,UNREVIEWED,,,,,// (Harvest_Iron / _Wood / _Food / _Crystal / _Gold + Collector_Ready). Verified at
39c625bb42f9,Assets/_Modules/Village/Harvest/HarvestAura.cs:19:14,Assets/_Modules/Village/Harvest/HarvestAura.cs,19,14,UNREVIEWED,,,,,"//   Harvest_Food    2 layers, 5/sec + 1/sec                            -> sparse pollen RISES"
4b0d6f2803f4,Assets/_Modules/Village/Harvest/HarvestAura.cs:440:56,Assets/_Modules/Village/Harvest/HarvestAura.cs,440,56,UNREVIEWED,,,,,"        // header, so ""iron settles, wood drifts flat, food rises, crystal hangs, gold"
bdc90b512521,Assets/_Modules/Village/Harvest/HarvestAura.cs:445:26,Assets/_Modules/Village/Harvest/HarvestAura.cs,445,26,UNREVIEWED,,,,,"        // { Iron, Wood, Food, AetherCrystal } and HarvestResource is { Crystals, Food,"
fd2b0ea0bcb2,Assets/_Modules/Village/Harvest/HarvestAura.cs:445:83,Assets/_Modules/Village/Harvest/HarvestAura.cs,445,83,UNREVIEWED,,,,,"        // { Iron, Wood, Food, AetherCrystal } and HarvestResource is { Crystals, Food,"
37d89e101af4,Assets/_Modules/Village/Harvest/HarvestAura.cs:458:74,Assets/_Modules/Village/Harvest/HarvestAura.cs,458,74,UNREVIEWED,,,,,                case MineResource.Stone:          return VFXType.Harvest_Food;
c0056cc6aaf0,Assets/_Modules/Village/Harvest/HarvestAura.cs:475:44,Assets/_Modules/Village/Harvest/HarvestAura.cs,475,44,UNREVIEWED,,,,,                    return VFXType.Harvest_Food;
3801c8056993,Assets/_Modules/Village/Harvest/OfflineHarvestResult.cs:29:58,Assets/_Modules/Village/Harvest/OfflineHarvestResult.cs,29,58,UNREVIEWED,,,,,"        [UnityEngine.Serialization.FormerlySerializedAs(""Food"")]"
dba2b5f43125,Assets/_Modules/Village/Harvest/OfflineHarvestResult.cs:30:40,Assets/_Modules/Village/Harvest/OfflineHarvestResult.cs,30,40,UNREVIEWED,,,,,"        [Newtonsoft.Json.JsonProperty(""Food"")] public int Stone;"
fd917784e781,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs:661:83,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs,661,83,UNREVIEWED,,,,,"            AddSiloLine(result, HarvestResource.Stone,     split[EchoService.ShareFood]);"
166bd0f4e2ed,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs:1163:29,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs,1163,29,UNREVIEWED,,,,,"            int iron, wood, food, lostIron, lostWood, lostFood;"
281844ab5e86,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs:1163:59,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs,1163,59,UNREVIEWED,,,,,"            int iron, wood, food, lostIron, lostWood, lostFood;"
b5eddeecbde2,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs:1171:17,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs,1171,17,UNREVIEWED,,,,,"                food = TownBankCapacity.ClampGrant(BankResource.Stone, state.Resources.Stone, result.Stone, ""OfflineHarvest"", out lostFood);"
52424fd1c1f7,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs:1171:135,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs,1171,135,UNREVIEWED,,,,,"                food = TownBankCapacity.ClampGrant(BankResource.Stone, state.Resources.Stone, result.Stone, ""OfflineHarvest"", out lostFood);"
5042dc94c499,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs:1179:73,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs,1179,73,UNREVIEWED,,,,,"            WarnDiscarded(""Stone"", state.Resources.Stone, result.Stone, food, lostFood);"
08386191856b,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs:1179:83,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs,1179,83,UNREVIEWED,,,,,"            WarnDiscarded(""Stone"", state.Resources.Stone, result.Stone, food, lostFood);"
35fd6c8cb96e,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs:1183:17,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs,1183,17,UNREVIEWED,,,,,            if (food > 0)
7bfe3ce9a5e1,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs:1185:20,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs,1185,20,UNREVIEWED,,,,,                // Food lives on the wallet struct (Resources.Stone) — DEF-121.
a075f47898f3,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs:1187:30,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs,1187,30,UNREVIEWED,,,,,                bal.Stone += food;
6c2b95c79d88,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs:1203:80,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs,1203,80,UNREVIEWED,,,,,            bool bankTruncated = iron != result.Iron || wood != result.Wood || food != result.Stone;
3e34726e8ab4,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs:1205:27,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs,1205,27,UNREVIEWED,,,,,"                      $""+{food} food, +{result.AetherCrystals} crystals over "" +"
850834adb9e8,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs:1205:33,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs,1205,33,UNREVIEWED,,,,,"                      $""+{food} food, +{result.AetherCrystals} crystals over "" +"
66da7b1db3e1,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs:1210:109,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs,1210,109,UNREVIEWED,,,,,"                          ? $"" BANK FULL - accrued {result.Iron} iron / {result.Wood} wood / {result.Stone} food; "" +"
73b7c5899844,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs:1223:54,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs,1223,54,UNREVIEWED,,,,,"                $""STONE asked={result.Stone} banked={food} notAdded={lostFood} cap={TownBankCapacity.MaxOf(BankResource.Stone)} | "" +"
01c1c86f7f3d,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs:1223:74,Assets/_Modules/Village/Harvest/OfflineHarvestService.cs,1223,74,UNREVIEWED,,,,,"                $""STONE asked={result.Stone} banked={food} notAdded={lostFood} cap={TownBankCapacity.MaxOf(BankResource.Stone)} | "" +"
99b70f4b72a3,Assets/_Modules/Village/Heart/HeartHudBridge.cs:20:55,Assets/_Modules/Village/Heart/HeartHudBridge.cs,20,55,UNREVIEWED,,,,,// DEF (resource bar): also pushes the full Wood/Iron/Food/Gems wallet onto the
5bc8ec5e5b7c,Assets/_Modules/Village/Heart/HeartHudBridge.cs:46:86,Assets/_Modules/Village/Heart/HeartHudBridge.cs,46,86,UNREVIEWED,,,,,"        private MethodInfo _setResources;    // SetResources(int wood, int iron, int food, int gems)"
549f024d7ecd,Assets/_Modules/Village/Heart/HeartHudBridge.cs:49:32,Assets/_Modules/Village/Heart/HeartHudBridge.cs,49,32,UNREVIEWED,,,,,"                    _lastLoggedFood = int.MinValue, _lastLoggedCrystals = int.MinValue;"
93c8353d742a,Assets/_Modules/Village/Heart/HeartHudBridge.cs:142:70,Assets/_Modules/Village/Heart/HeartHudBridge.cs,142,70,UNREVIEWED,,,,,"        /// exists, so the resource bar updates the moment wood/iron/food/crystals"
2118fa23d8e2,Assets/_Modules/Village/Heart/HeartHudBridge.cs:204:58,Assets/_Modules/Village/Heart/HeartHudBridge.cs,204,58,UNREVIEWED,,,,,"        /// Order matches the HUD signature: wood, iron, food, gems(crystals)."
cbc29e4d4029,Assets/_Modules/Village/Heart/HeartHudBridge.cs:223:46,Assets/_Modules/Village/Heart/HeartHudBridge.cs,223,46,UNREVIEWED,,,,,                snapshot.Stone != _lastLoggedFood || snapshot.Crystals != _lastLoggedCrystals)
3e507e08747b,Assets/_Modules/Village/Heart/HeartHudBridge.cs:226:28,Assets/_Modules/Village/Heart/HeartHudBridge.cs,226,28,UNREVIEWED,,,,,                _lastLoggedFood = snapshot.Stone; _lastLoggedCrystals = snapshot.Crystals;
694aeec609d2,Assets/_Modules/Village/Heart/HeartHudBridgeBootstrap.cs:7:27,Assets/_Modules/Village/Heart/HeartHudBridgeBootstrap.cs,7,27,UNREVIEWED,,,,,//   pushes the wood/iron/food/crystal wallet onto the HUD resource bar + the Heart
9b77bf5daf58,Assets/_Modules/Village/Hero/AccessoryDef.cs:63:61,Assets/_Modules/Village/Hero/AccessoryDef.cs,63,61,UNREVIEWED,,,,,"        [UnityEngine.Serialization.FormerlySerializedAs(""buyFood"")]"
293d00f6d147,Assets/_Modules/Village/Hero/AccessoryDef.cs:64:43,Assets/_Modules/Village/Hero/AccessoryDef.cs,64,43,UNREVIEWED,,,,,"        [Newtonsoft.Json.JsonProperty(""buyFood"")] public int buyStone;"
e47f6a8c3d2a,Assets/_Modules/Village/Hero/GearCatalog.cs:130:61,Assets/_Modules/Village/Hero/GearCatalog.cs,130,61,UNREVIEWED,,,,,"        [UnityEngine.Serialization.FormerlySerializedAs(""buyFood"")]"
7e5df9277036,Assets/_Modules/Village/Hero/GearCatalog.cs:131:43,Assets/_Modules/Village/Hero/GearCatalog.cs,131,43,UNREVIEWED,,,,,"        [Newtonsoft.Json.JsonProperty(""buyFood"")] public int buyStone;"
ba6a6fac229f,Assets/_Modules/Village/Hero/GearCatalog.cs:283:61,Assets/_Modules/Village/Hero/GearCatalog.cs,283,61,UNREVIEWED,,,,,"        [UnityEngine.Serialization.FormerlySerializedAs(""buyFood"")]"
bb508dd4ce83,Assets/_Modules/Village/Hero/GearCatalog.cs:284:43,Assets/_Modules/Village/Hero/GearCatalog.cs,284,43,UNREVIEWED,,,,,"        [Newtonsoft.Json.JsonProperty(""buyFood"")] public int buyStone;"
60ab2225f4f0,Assets/_Modules/Village/Hero/HeroInventoryController.cs:606:25,Assets/_Modules/Village/Hero/HeroInventoryController.cs,606,25,UNREVIEWED,,,,,"            if (Has(k, ""food"", ""bread"", ""meat"", ""ration"", ""feast"","
03f432c56851,Assets/_Modules/Village/Hero/HeroInventoryController.cs:607:88,Assets/_Modules/Village/Hero/HeroInventoryController.cs,607,88,UNREVIEWED,,,,,"                       ""stew"", ""meal""))                                 return ""%""; // food / sustenance"
7ef0805aa9c2,Assets/_Modules/Village/Hero/InventoryVM.cs:635:59,Assets/_Modules/Village/Hero/InventoryVM.cs,635,59,UNREVIEWED,,,,,"                case DeNelle.Village.Items.ConsumableKind.Food:   return ""Provisions ready to use."";"
455338bf1545,Assets/_Modules/Village/Hero/PartyShopVM.cs:1895:30,Assets/_Modules/Village/Hero/PartyShopVM.cs,1895,30,UNREVIEWED,,,,,"        // carries wood/iron/food/crystals, and whether the amount is sane vs huge."
222967696c7f,Assets/_Modules/Village/Hero/PartyShopVM.cs:1898:17,Assets/_Modules/Village/Hero/PartyShopVM.cs,1898,17,UNREVIEWED,,,,,"            + "" food="" + c.Stone + "" crystals="" + c.Crystals + ""}"";"
9e0d80c6fd4c,Assets/_Modules/Village/Hero/RaidSelectionScreen.cs:1233:91,Assets/_Modules/Village/Hero/RaidSelectionScreen.cs,1233,91,UNREVIEWED,,,,,        // Honest loot mult: RaidScoring.ComputeLoot applies rewardMultiplier to crystals/food.
c86be5a7c8a3,Assets/_Modules/Village/Hero/RaidSelectionVM.cs:491:74,Assets/_Modules/Village/Hero/RaidSelectionVM.cs,491,74,UNREVIEWED,,,,,"                                         int woodRoom, int ironRoom, int foodRoom,"
789ea7d39f79,Assets/_Modules/Village/Hero/RaidSelectionVM.cs:492:84,Assets/_Modules/Village/Hero/RaidSelectionVM.cs,492,84,UNREVIEWED,,,,,"                                         int woodCacheRoom, int ironCacheRoom, int foodCacheRoom)"
790cc2c3cd66,Assets/_Modules/Village/Hero/RaidSelectionVM.cs:497:50,Assets/_Modules/Village/Hero/RaidSelectionVM.cs,497,50,UNREVIEWED,,,,,"            AppendCachePart(parts, scaled.Stone, foodRoom, foodCacheRoom, ""stone"");"
d57df0ee3aa5,Assets/_Modules/Village/Hero/RaidSelectionVM.cs:497:60,Assets/_Modules/Village/Hero/RaidSelectionVM.cs,497,60,UNREVIEWED,,,,,"            AppendCachePart(parts, scaled.Stone, foodRoom, foodCacheRoom, ""stone"");"
ce6789c9fd90,Assets/_Modules/Village/Hero/RealmMapVM.cs:199:32,Assets/_Modules/Village/Hero/RealmMapVM.cs,199,32,UNREVIEWED,,,,,"        /// (""120 crystals, 40 food""), read off realm-map.json clearReward - the numbers are data,"
0fc2fce9e5ae,Assets/_Modules/Village/Hero/RealmMapVM.cs:213:56,Assets/_Modules/Village/Hero/RealmMapVM.cs,213,56,UNREVIEWED,,,,,"                if (r.Stone > 0) parts.Add(r.Stone + "" food"");"
b218cb8ee775,Assets/_Modules/Village/Hero/RumorBoardPanel.cs:965:75,Assets/_Modules/Village/Hero/RumorBoardPanel.cs,965,75,UNREVIEWED,,,,,        /// canon sec.7 records what that cost (the Stone row wearing the Food art).</summary>
d368a7901ff9,Assets/_Modules/Village/Hero/RumorBoardPanel.cs:977:47,Assets/_Modules/Village/Hero/RumorBoardPanel.cs,977,47,UNREVIEWED,,,,,"                // Canon sec.7: the authored `food` slot IS Stone, and CurrencyKind.Stone is the"
e1f519e81f4e,Assets/_Modules/Village/Hero/RumorBoardVM.cs:447:47,Assets/_Modules/Village/Hero/RumorBoardVM.cs,447,47,UNREVIEWED,,,,,                // Canon sec.7: the authored `food` slot IS Stone. Never label it Food.
239dafe866a0,Assets/_Modules/Village/Hero/RumorBoardVM.cs:447:83,Assets/_Modules/Village/Hero/RumorBoardVM.cs,447,83,UNREVIEWED,,,,,                // Canon sec.7: the authored `food` slot IS Stone. Never label it Food.
65f279d939aa,Assets/_Modules/Village/Hero/RumorBoardVM.cs:460:59,Assets/_Modules/Village/Hero/RumorBoardVM.cs,460,59,UNREVIEWED,,,,,"            int xp = 0, crystals = 0, wood = 0, iron = 0, food = 0, magic = 0;"
71dbec46a809,Assets/_Modules/Village/Hero/RumorBoardVM.cs:467:69,Assets/_Modules/Village/Hero/RumorBoardVM.cs,467,69,UNREVIEWED,,,,,                xp += sXp; crystals += sC; wood += sW; iron += sIr; food += sF; magic += sM;
7d84350e385b,Assets/_Modules/Village/Hero/RumorBoardVM.cs:476:43,Assets/_Modules/Village/Hero/RumorBoardVM.cs,476,43,UNREVIEWED,,,,,            // Canon sec.7: the authored `food` slot IS Stone. Never label it Food.
7b942495ecb8,Assets/_Modules/Village/Hero/RumorBoardVM.cs:476:79,Assets/_Modules/Village/Hero/RumorBoardVM.cs,476,79,UNREVIEWED,,,,,            // Canon sec.7: the authored `food` slot IS Stone. Never label it Food.
0fc756a7926c,Assets/_Modules/Village/Hero/RumorBoardVM.cs:477:17,Assets/_Modules/Village/Hero/RumorBoardVM.cs,477,17,UNREVIEWED,,,,,"            if (food > 0) chips.Add(new RewardChipVM(RewardKind.Stone, food, ""Stone "" + food));"
196b0a60737e,Assets/_Modules/Village/Hero/RumorBoardVM.cs:477:72,Assets/_Modules/Village/Hero/RumorBoardVM.cs,477,72,UNREVIEWED,,,,,"            if (food > 0) chips.Add(new RewardChipVM(RewardKind.Stone, food, ""Stone "" + food));"
28e97130aa9a,Assets/_Modules/Village/Hero/RumorBoardVM.cs:477:89,Assets/_Modules/Village/Hero/RumorBoardVM.cs,477,89,UNREVIEWED,,,,,"            if (food > 0) chips.Add(new RewardChipVM(RewardKind.Stone, food, ""Stone "" + food));"
c9d0f2f0f9ec,Assets/_Modules/Village/Hero/TroopTrainingPanel.cs:22:71,Assets/_Modules/Village/Hero/TroopTrainingPanel.cs,22,71,UNREVIEWED,,,,,//   * footer    (action strip)   = the ONE kit wallet row (wood/iron/food/crystal).
2d2c7370c5c9,Assets/_Modules/Village/Hero/TroopTrainingVM.cs:306:44,Assets/_Modules/Village/Hero/TroopTrainingVM.cs,306,44,UNREVIEWED,,,,,"        // ResourceCost ctor order: (wood, food, iron, crystals, coins)."
e62f106fbac4,Assets/_Modules/Village/Hero/TroopTrainingVM.cs:461:50,Assets/_Modules/Village/Hero/TroopTrainingVM.cs,461,50,UNREVIEWED,,,,,"            // ResourceCost ctor order is (wood, food, iron, crystals, coins)."
7a069e75444f,Assets/_Modules/Village/Hero/VendorStockResolver.cs:37:65,Assets/_Modules/Village/Hero/VendorStockResolver.cs,37,65,UNREVIEWED,,,,,//   • consumables    — ConsumableCatalog (Market's potions/food/tents).
fcb5660bcc21,Assets/_Modules/Village/Hero/VendorStockResolver.cs:269:37,Assets/_Modules/Village/Hero/VendorStockResolver.cs,269,37,UNREVIEWED,,,,,                case ConsumableKind.Food: return 6;
6c8930e005e7,Assets/_Modules/Village/HubStructureVisualInjector.cs:22:78,Assets/_Modules/Village/HubStructureVisualInjector.cs,22,78,UNREVIEWED,,,,,//   Blacksmith_Weapons_Storefront · Lumbermill_Wood_Storefront · Windmill_Food_Storefront
99800b4f4785,Assets/_Modules/Village/HubStructureVisualInjector.cs:114:46,Assets/_Modules/Village/HubStructureVisualInjector.cs,114,46,UNREVIEWED,,,,,"            new Swap { bakedName = ""Windmill_Food_Storefront"",      modelPath = ""Structures/farm"",         yawDeg = 0f,   pitchDeg = -90f, rollDeg = 212f },   // bake:0 — KEEP -90"
0b24f8e3c688,Assets/_Modules/Village/Items/ConsumableCatalog.cs:19:63,Assets/_Modules/Village/Items/ConsumableCatalog.cs,19,63,UNREVIEWED,,,,,"//         ""kind"": ""potion"",          // ""potion"" | ""tent"" | ""food"""
8dd412f3f54d,Assets/_Modules/Village/Items/ConsumableCatalog.cs:22:60,Assets/_Modules/Village/Items/ConsumableCatalog.cs,22,60,UNREVIEWED,,,,,"//         ""duration"": 0,             // seconds for buffs/food; 0 = instant"
